"","ids","X.1","textToSend","Means","stanMeans","X","MetaID","treatment","pid_rep","open.ended.response","Topic1","Topic2","Topic3","max_prob123","max_prob12","anger_ra1","anger_ra2","caseid","enthusiasm_ra1","enthusiasm_ra2","fear_ra1","fear_ra2","immigrants_ra1","immigrants_ra2","legal","est1","est2","RunAll","mergeIDs","stanMeansNewSys","stanSDsNewSys","coderMeans","newDocIDS","stanMeansNewSys2","stanSDsNewSys2","stanMeansNewSysPooled","stanSDsNewSysPooled"
"263",6865,262,"i believe we need to protect our borders.  we need to be sure people entering our country are doing so legally.",0.45,-0.654513135273819,261,0,0,0.5,"i believe we need to protect our borders.  we need to be sure people entering our country are doing so legally.",0.6943240625,0.0640564296,0.2416195079,1,1,0,0,39,0,0,0,0,0,0,1,-0.222759619930406,0.275281893248963,0.0472703551996259,63,-0.595349844687863,0.299400837464953,0,10592,-0.475368563567875,0.319994205986363,-0.618147139267504,0.241405982908362
"264",6866,263,"the us-mex border. statue of liberty. irish immigration. chinese railroad",0.15,-3.20377396607135,262,0,0,0.333,"the us-mex border
statue of liberty
irish immigration
chinese railroad",0.6790922396,0.0991889199,0.2217188405,1,1,0,0,91,0,0,0,0,0,0,0,-1.08146839480461,-0.921940998441428,-0.946725306423451,298,-0.337917754146569,0.300019729170862,0,10593,-0.554696931320349,0.31805753942046,-0.405397953734258,0.220601825623933
"265",6867,264,"people that do not speak english in the united states, that take jobs away from americans because they will work for pennies then send it back to their home land and not put it back into our economy that is taking care of them. etc.",0.8,3.44313808556728,263,0,0,0.333,"people that do not speak english in the united states, that take jobs away from americans because they will work for pennies then send it back to their home land and not put it back into our economy that is taking care of them. etc.",0.1387193987,0.3128345356,0.5484460658,3,2,1,2,289,0,0,1,1,0,0,0,1.15923166514907,0.776677228575373,0.949793388024728,234,0.119922328541634,0.313386615640115,1,10594,1.37966911302429,0.472797103762926,0.604790554102387,0.247996490768821
"266",6868,265,"illegal workers",0.55,-1.65608628843598,264,0,0,0.16667,"illegal workers",0.6559202253,0.1084866414,0.2355931333,1,1,0,0,345,0,0,0,0,0,0,0,-0.56122639650347,-0.436208764900097,-0.497602548353108,111,-1.18195018419753,0.368962183345296,0,10595,-1.25363810171548,0.396196402962171,-1.34855417547971,0.283559022466584
"267",6869,266,"#1 is it legal , #2 if not legal are they criminals ,terrorists , are they taking my job away , will they bother to learn english , do they really want to become american citizens or just collect bennefit from the government and the tax payer .",0.85,4.70454676874956,265,0,1,1,"#1 is it legal , #2 if not legal are they criminals ,terrorists , are they taking my job away , will they bother to learn english , do they really want to become american citizens or just collect bennefit from the government and the tax payer .",0.1736704148,0.4444797793,0.3818498059,2,2,2,2,284,0,0,0,1,0,0,1,1.58659602933126,1.1549801857648,1.44954204702643,3,0.967540931277509,0.308745116464934,0.5,10596,0.902194877904447,0.345491597708765,1.02316520944712,0.241348122818932
"268",6870,267,"problems",0.1,-2.02019780607114,266,0,0,0.333,"problems",0.5676974567,0.1285713398,0.3037312035,1,1,0,0,268,0,0,0,1,0,0,0,-0.683210255364144,-0.392136695924383,-0.454564320002203,239,-0.855606273321217,0.32523948728633,0.5,10597,-0.483541079531595,0.356016199308735,-0.765191332703973,0.257978923589112
"269",6871,268,"inflation. illegals",0.35,-0.497023498847232,267,0,1,1,"inflation
illegals",0.2862923993,0.5451161489,0.1685914518,2,2,0,0,162,0,0,0,1,0,0,0,-0.166669116738034,0.197396085294,0.0838825828448262,124,0.00983735858292006,0.279752529695089,0.5,10598,-0.6602849009919,0.400258776591954,-0.333392050693562,0.219335607529281
"270",6872,269,"violence that may occur from people that are already here against immigrants and violence from immigrants because of frustration of unfulfilled dreams.",0.8,2.9270173030169,268,0,1,0.16667,"violence that may occur from people that are already here against immigrants and violence from immigrants because of frustration of unfulfilled dreams.",0.3283741368,0.3673187838,0.3043070794,2,2,0,0,455,0,0,0,1,1,1,0,0.988140461520655,1.04108662448755,0.892335065429363,313,0.458537475107581,0.317893494754233,0.5,10599,0.124191389061096,0.303077056849375,0.309313939296065,0.211533856778252
"271",6873,270,"legality of immigrants; border security",0.25,-1.71911891802335,269,0,0,0.66667,"legality of immigrants; border security",0.7136227796,0.1235512601,0.1628259603,1,1,0,0,120,0,0,0,1,0,0,1,-0.584206706138257,-0.284737731598694,-0.371915845514062,180,-0.13080207399007,0.279226152254559,0.5,10600,-0.123132963765906,0.355078321142905,-0.0643293702352586,0.224199342116197
"272",6874,271,"over crowding, jobs taken away from natural citizens",0.8,3.02412716489396,270,0,1,0.16667,"over crowding, jobs taken away from natural citizens",0.0965732184,0.7969187006,0.106508081,2,2,0,0,220,0,0,1,1,0,0,0,1.02049843928311,0.792445676057943,0.908934704054129,214,0.721762651299634,0.336465826064987,1,10601,0.82059395771103,0.318346868052388,0.763149144340691,0.242346980760028
"273",6875,272,"dont care",0.05,-6.32381256555356,271,0,0,0.333,"dont care",0.2739362385,0.3616186743,0.3644450872,3,2,0,0,199,0,0,0,0,0,0,0,-2.13554618986222,-1.48646036170998,-1.98029680999717,40,-1.85832525882456,0.450613619946323,0,10602,-2.11065908342859,0.553760046163181,-2.26910618270195,0.426554350382586
"274",6876,273,"bad economy, crime rates, unemployment, money under the table...",0.85,2.32667992634903,272,0,0,0.333,"bad economy, crime rates, unemployment, money under the table...",0.2561832961,0.3032767898,0.4405399142,3,2,0,0,94,0,0,2,2,0,0,0,0.789236106730669,1.30417359109216,1.1063083327131,13,1.77359862711955,0.47292760999921,2,10603,1.58735328029787,0.476651012920619,1.75297727756039,0.380031490953205
"275",6877,274,"illegals coming over the mexico boarder in droves to infest the country like cockroaches",0.85,3.21657572397662,273,0,1,0.833,"illegals coming over the mexico boarder in droves to infest the country like cockroaches",0.3662197059,0.1941494784,0.4396308157,3,1,1,2,73,0,0,0,1,0,0,0,1.08248170538722,1.27064975213469,1.2580960805635,105,-0.312456509893108,0.300919487063673,0.5,10604,-0.718407915729127,0.346458180305179,-0.456571641123728,0.230816160834025
"276",6878,275,"who much of a waste of time it is",0.15,-3.01251231861965,274,0,0,1,"who much of a waste of time it is",0.6333379734,0.1200666439,0.2465953827,1,1,0,0,459,0,0,0,0,0,0,0,-1.01756699275409,-1.09235715008529,-1.07080655107892,333,-1.28788866370635,0.411882542693321,0,10605,-2.25741120653823,0.546607838983106,-1.85066996284532,0.355093473333154
"277",6879,276,"loss of jobs for americans. increase in crime. challenge on services such as healthcare",1,4.92059436547092,275,0,1,0.16667,"loss of jobs for americans
increase in crime
challenge on services such as healthcare",0.075155994,0.8512812706,0.0735627354,2,2,0,0,371,0,0,2,2,0,0,0,1.65416084086486,1.62726228770368,1.82261293948165,188,1.04526725909602,0.328032494844546,2,10606,0.785934098074909,0.336810907827162,1.11150291464006,0.258122527385704
"278",6880,277,"migrant workers, mexicans, green cards, passports, border security, people willing to do jobs most americans don't want, multi-lingual culture, ignorance, fear, hypocrisy of americans",0.35,-2.1975002857111,276,0,0,0.5,"migrant workers, mexicans, green cards, passports, border security, people willing to do jobs most americans don't want, multi-lingual culture, ignorance, fear, hypocrisy of americans",0.5532902667,0.2600606279,0.1866491054,1,1,0,2,303,1,1,0,2,1,1,0,-0.741426939618177,-1.49607275640347,-1.05310989233663,200,0.361351334781433,0.320713787815515,1,10607,0.511720522237774,0.327421387169179,0.515556674689702,0.252764715972308
"279",6881,278,"abuse of healthcare and welfare programs. potential workers for less desirable jobs.",0.85,3.28568677342133,277,0,0,0.833,"abuse of healthcare and welfare programs.
potential workers for less desirable jobs.",0.2974744188,0.5633418512,0.1391837301,2,2,0,1,376,1,1,1,1,0,0,0,1.10020384408676,0.182135577711951,0.555488401025834,6,0.319907260154455,0.31299355771693,1,10608,0.69570662309401,0.339267090037673,0.462449411777553,0.237810361891998
"280",6882,279,"dearth of creative ways to deal with problem; fact that large employers are getting a free ride with underpaid aliens; stupidity of govt. in erecting a fence; truckers from mexico using our roads and not paying taxes for the upkeep.",0.65,1.73571117766479,278,0,1,0.5,"dearth of creative ways to deal with problem; fact that large employers are getting a free ride with underpaid aliens; stupidity of govt. in erecting a fence; truckers from mexico using our roads and not paying taxes for the upkeep.",0.3536696162,0.2771109591,0.3692194246,3,1,1,1,85,0,0,0,2,0,1,0,0.580853955603007,-0.0266424246715923,0.280386008002273,38,0.68365141892796,0.29335214706275,1,10609,0.476348217204006,0.291178134945533,0.641440387380273,0.218316459187758
"281",6883,280,"the impact of illegal imigration on our schools and health care system",0.7,2.74838502867548,279,0,1,1,"the impact of illegal imigration on our schools and health care system",0.0922461509,0.8370998614,0.0706539877,2,2,0,0,3,0,0,1,1,0,0,0,0.926790934089896,-0.0542723074590969,0.402133365400454,285,-0.292681837710669,0.319348703858608,1,10610,-0.238067834826661,0.29306493294053,-0.174037074694713,0.2196904165621
"282",6884,281,"since my grandparents were immigrants from europe, i think of people who want to build a better life for themselves and their families by coming to the u.s. - legally.",0.15,-4.43306624582158,280,0,0,0.16667,"since my grandparents were immigrants from europe, i think of people who want to build a better life for themselves and their families by coming to the u.s. - legally.",0.5865024624,0.0537268089,0.3597707287,1,1,0,0,326,1,1,0,0,0,0,1,-1.50111788152214,-1.52298155111885,-1.62614300196599,249,-1.29884000579034,0.347490547683592,0,10611,-1.48498793708829,0.43656870298708,-1.572034377296,0.297681684826654
"283",6885,282,"i really dont know about immigration or what it means",0.1,-3.54391402787201,281,0,1,0.16667,"i really dont know about immigration or what it means",0.3701657504,0.1485193076,0.4813149419,3,1,0,0,107,0,0,0,0,0,0,0,-1.19752122261496,-1.89300567787944,-1.64797526588838,126,-1.15659988464554,0.376856820401928,0,10612,-1.55309173104083,0.487556203511337,-1.54974291488268,0.356183831576023
"284",6886,283,"way to many. they get benefits that i don't. they should go home and come back the right way",0.55,0.170099176710879,282,0,1,1,"way to many
they get benefits that i don't 
they should go home and come back the right way",0.1002320121,0.1166920494,0.7830759384,3,2,1,1,420,0,0,1,1,0,0,1,0.0550745934065471,0.375602477514459,0.228140576357839,316,0.710711786635765,0.330652179296959,1,10613,-0.613207353527731,0.325092991059156,0.0382182057664585,0.213420116212543
"285",6887,284,"social security. health coverage. job security. poverty level",0.5,-0.2058794087142,283,0,1,0.833,"social security
health coverage
job security
poverty level",0.0847863656,0.8436111581,0.0716024763,2,2,0,0,255,0,0,2,2,0,0,0,-0.0735931960782459,0.106510089912499,0.161764720102706,251,0.72135916432345,0.329420695634303,2,10614,1.25821317180887,0.38150785192325,1.05382508775145,0.265380580716352
"286",6888,285,"americans are not receptive to speakers of other than english and people who live south of the rio grande. immigrants are treated poorly by average citizens.",0.25,-2.16429082543866,284,0,1,0,"americans are not receptive to speakers of other than english and people who live south of the rio grande. immigrants are treated poorly by average citizens.",0.4490521196,0.1284948216,0.4224530588,1,1,0,1,309,0,0,0,1,1,2,0,-0.73167373047406,-0.920987344951846,-0.843851773448701,9,-0.407113532465161,0.307714945993633,0.5,10615,-1.08993132143557,0.312775563450445,-0.739256408876711,0.22770501024542
"287",6889,286,"the fact that congress doesn't have the balls to enforce the laws already on the books. i don't understand why they are debating new laws when there are enought get a hold on the issue. congress is mainly run by special interest groups and lobbyists and i don't foresee them ever doing anything substantial until the lobbyists are kicked out of washington.",0.35,-0.818903573755578,285,0,1,0.833,"the fact that congress doesn't have the balls to enforce the laws already on the books. i don't understand why they are debating new laws when there are enought get a hold on the issue. congress is mainly run by special interest groups and lobbyists and i don't foresee them ever doing anything substantial until the lobbyists are kicked out of washington.",0.1321178738,0.1187521791,0.7491299471,3,1,0,2,262,0,0,0,0,0,0,0,-0.278980691913784,0.323062300862273,0.0189338120379029,282,-0.0465435886423388,0.30089147635748,0,10616,0.668219528724541,0.328890369481064,0.268516963224857,0.220156870982748
"288",6890,287,"illegal immigrants, what this means for u.s., tax dollars not being paid",0.65,1.31726864668571,286,0,1,0.16667,"illegal immigrants, what this means for u.s., tax dollars not being paid",0.2442389222,0.5458470847,0.2099139931,2,2,0,1,141,0,0,1,1,0,0,0,0.439980373406328,0.200264805706716,0.358898844951855,95,-0.359783719408081,0.289004213085808,1,10617,-0.261343456828377,0.334914489827535,-0.282698121718495,0.241619981474687
"289",6891,288,"it's not so much a worry as it is annoying.  if you want to come in the usa, fine, but do it legally. i resent the fact that i pay taxes, they don't and they take jobs from the legal immigrants.",0.4,0.0764881428628464,287,0,1,0.833,"it's not so much a worry as it is annoying.  if you want to come in the usa, fine, but do it legally. i resent the fact that i pay taxes, they don't and they take jobs from the legal immigrants.",0.4546162254,0.3298209273,0.2155628472,1,1,1,2,111,0,0,0,0,0,0,1,0.0251694498696997,-0.517837863654068,-0.204530221590199,151,0.207114571747962,0.284091837691314,0,10618,0.0730063042153441,0.331716506888271,0.0907538820816239,0.217653322590926
"290",6892,289,"mexicans.",0.2,-3.12514877170946,288,0,0,0,"mexicans.",0.5778363398,0.1133189406,0.3088447196,1,1,0,0,104,0,0,0,0,0,0,0,-1.04915465730946,-0.718842521137232,-0.97839674935295,193,-1.7942871263651,0.334919533246131,0,10619,-1.27604396696715,0.367088676590468,-1.73812336982537,0.274429534454979
"291",6893,290,"legal entry into a country. that challenge of illegal entrants and how to eliminate them. bring me your tired, your poor....",0.25,-1.85554366977489,289,0,0,1,"legal entry into a country
that challenge of illegal entrants and how to eliminate them
bring me your tired, your poor....",0.7656327093,0.0769405313,0.1574267594,1,1,0,0,127,1,1,0,1,0,0,1,-0.627034142277479,-0.731457991503254,-0.801174008414169,176,-1.19742633578284,0.393789974137321,0.5,10620,-0.668188382151092,0.319555002294569,-0.985405388248862,0.250479018251127
"292",6894,291,"individuals coming to america at the taxpayers expense.",0.65,0.213757106720023,290,0,1,1,"individuals coming to america at the taxpayers expense.",0.2109039399,0.5210141805,0.2680818796,2,2,1,1,208,0,0,0,1,0,0,0,0.0725076706899141,-0.340500325244532,-0.0975573191945396,123,-0.160031165073523,0.325077273099227,0.5,10621,-0.539589831989877,0.315977701588808,-0.395996483703984,0.230126057932743
"293",6895,292,"i think that immigration is fine.  i mean we all are immigrants if you think about it.  the only one's who aren't are the native americans.  we all came over to the americas.",0,-5.72163559420923,291,0,0,0.333,"i think that immigration is fine.  i mean we all are immigrants if you think about it.  the only one's who aren't are the native americans.  we all came over to the americas.",0.5191092599,0.0715578213,0.4093329188,1,1,0,0,161,1,1,0,0,0,0,0,-1.92383213033162,-1.48220642087547,-1.75899067415783,141,-0.965978788145481,0.356174380713772,0,10622,-1.29936842316868,0.409143084120235,-1.13886903141609,0.280992004441949
"294",6896,293,"losing good paying jobs to illegal immigrants. illegal immigrants not paying taxes. the government not doing enough to take care of illegal immigrants.",0.65,0.353173000886394,292,0,1,0.333,"losing good paying jobs to illegal immigrants.
illegal immigrants not paying taxes.
the government not doing enough to take care of illegal immigrants.",0.2472846283,0.6777471772,0.0749681945,2,2,1,1,69,0,0,1,1,0,0,0,0.113318131417991,0.771401509803851,0.520338010721538,184,0.879640807539791,0.37029672909342,1,10623,0.732044638981864,0.349868064776772,0.806852765145597,0.272976105419518
"295",6897,294,"illegals, slave trade, child workers, racism",0.9,4.01480198873205,293,0,0,0.16667,"illegals, slave trade, child workers, racism",0.7141085324,0.0891845566,0.196706911,1,1,0,0,227,0,0,2,1,0,1,0,1.35086389481468,0.619692907494969,1.07973641008436,107,0.825751664895498,0.368314768862019,1.5,10624,0.959604544890317,0.319672366998625,0.955833948994755,0.248435454867279
"296",6898,295,"i think we need new immigration laws that restrict the amount of immigrants into this country. i also think that immigrants need to learn our language, we should not have to cater to theirs.",0.45,-0.145543520119556,294,0,0,0.16667,"i think we need new immigration laws that restrict the amount of immigrants into this country. i also think that immigrants need to learn our language, we should not have to cater to theirs.",0.537021699,0.0536106362,0.4093676648,1,1,1,1,64,0,0,0,1,0,0,0,-0.0498083073737434,0.276112803159024,0.128221519858813,147,-0.251112680843775,0.275123129962127,0.5,10625,0.0166532462239332,0.298697612987553,-0.0680131088053813,0.209412751301047
"297",6899,296,"people coming through ellis island.",0.2,-2.88370780470883,295,0,0,0.66667,"people coming through ellis island.",0.2936147664,0.11392661,0.5924586236,3,1,0,0,188,0,1,0,0,0,0,0,-0.977918325866659,-1.11606679519808,-1.1379547842444,220,-1.21507316470477,0.344066867277519,0,10626,-2.13610327982491,0.522689335132438,-1.58433520229246,0.310748520053839
"298",6900,297,"job security, wreckless driving, auto accidents.",0.9,3.07903195016555,296,0,1,0.16667,"job security, wreckless driving, auto accidents.",0.1290782574,0.7440378248,0.1268839178,2,2,0,0,450,0,0,2,2,0,0,0,1.03476277454174,1.09977150809638,1.2170219308596,165,0.509534864335914,0.306262755527292,2,10627,1.22944217012036,0.363804408746205,0.830367273472616,0.230799148945579
"299",6901,298,"confused.  i think that everyone should be a citizen so that we receive money from their for their portion of taxes.  i also think that our country needs the immigrants more than we think as they will do almost any job, which many american's don't want to do.",0.15,-4.14181914219293,297,0,0,0.66667,"confused.  i think that everyone should be a citizen so that we receive money from their for their portion of taxes.  i also think that our country needs the immigrants more than we think as they will do almost any job, which many american's don't want to do.",0.2968566816,0.1470195692,0.5561237492,3,1,0,0,271,1,1,0,1,0,1,0,-1.39607265035903,-1.18394373835538,-1.31728526291546,29,-0.447146754241038,0.306271338488952,0.5,10628,-0.52369680499713,0.331096895303918,-0.539599681533776,0.240077909904754
"300",6902,299,"citizens of other nations entering the united states.",0.25,-1.97695760879858,298,0,0,1,"citizens of other nations entering the united states.",0.5439525201,0.1135130602,0.3425344196,1,1,0,0,286,0,0,0,0,0,0,0,-0.669720504650976,-0.746684930164582,-0.775628105121798,22,-1.06207226590784,0.331530829581332,0,10629,-1.7008741584518,0.44365879723922,-1.40020797838637,0.294056441435638
"301",6903,300,"i am enthusiastic about legal immigrants willing to assimilate and be productive members of american society. i worry that illegal immigrants have no incentive, and often no desire to assimilate. i worry that illegal immigrants are disproportionally involved in violent crimes, as well as drug and property crimes. i worry that our culture and language may be diminished by those not willing to assimilate. i worry that that our our society devotes more and more of it's resources providing health care, education and other services to those not willing to assimilate. i worry that our careless attitude about enforcing our border and immigration policy will lead to another 9/11 style terrorist attack.",0.842105263157895,4.74046435694637,299,0,1,0.66667,"i am enthusiastic about legal immigrants willing to assimilate and be productive members of american society.

i worry that illegal immigrants have no incentive, and often no desire to assimilate.

i worry that illegal immigrants are disproportionally involved in violent crimes, as well as drug and property crimes.

i worry that our culture and language may be diminished by those not willing to assimilate.

i worry that that our our society devotes more and more of it's resources providing health care, education and other services to those not willing to assimilate.

i worry that our careless attitude about enforcing our border and immigration policy will lead to another 9/11 style terrorist attack.",0.6434589547,0.3145631531,0.0419778922,1,1,0,2,77,1,1,2,2,0,0,1,1.59406871239038,1.98283579713453,2.07330525511458,59,0.899749338662757,0.302358092102423,2,10630,1.07537210580921,0.379498407292938,0.949075058231242,0.250516402818131
"302",6904,301,"i wonder about the thoughts in the heads of the immigrants, if they just want to be free of their former lives, or if they want to take ours.",0.7,1.31106798546083,300,0,1,0.333,"i wonder about the thoughts in the heads of the immigrants, if they just want to be free of their former lives, or if they want to take ours.",0.2168175075,0.1770326889,0.6061498037,3,1,0,0,117,0,0,1,1,1,1,0,0.441686567465129,0.421678872083006,0.452583512993234,154,0.322642851388422,0.269753050894119,1,10631,0.39193243504697,0.335782262124251,0.332398110136497,0.226871506476446
"303",6905,302,"language barriers, low income, opportunity, jobs",0.5,-0.0774905781014018,301,0,0,0.16667,"language barriers, low income, opportunity, jobs",0.1606821313,0.6785364111,0.1607814576,2,2,0,0,122,0,0,2,1,0,1,0,-0.0234230060599855,-0.363569762391179,-0.227234062200221,172,0.348784624730314,0.317640076551127,1.5,10632,0.651984138456368,0.347995102075228,0.582555379185064,0.232943584158046
"304",6906,303,"lost jobs, unpaid taxes, undercut wages, benefits to illegals, gang violence",0.9,4.60198041647591,302,0,1,0.333,"lost jobs, unpaid taxes, undercut wages, benefits to illegals, gang violence",0.0751454492,0.8556560136,0.0691985372,2,2,0,0,9,0,0,2,2,0,0,0,1.55173471359982,1.47659058478646,1.64679531996855,190,2.04236059075221,0.559677992266626,2,10633,1.8677702781308,0.468252585383761,2.24930065762345,0.447400064969478
"305",6907,305,"illegal. language",0.35,-1.15879308699453,304,0,1,0.66667,"illegal

language",0.2114717941,0.6263572639,0.162170942,2,2,0,0,417,0,0,0,0,0,0,0,-0.396217532515381,-0.0924846168438575,-0.288024132591746,100,-0.66509620411511,0.286117786623746,0,10634,-0.562403632659552,0.293581006103355,-0.585752783500534,0.220793419270634
"306",6908,306,"is thier  legal i could deal with it",0,-5.35160064347392,305,0,0,0.833,"is thier  legal i could deal with it",0.6899683371,0.1101889268,0.199842736,1,1,0,0,400,0,0,0,0,0,0,1,-1.80392357819559,-0.984610727144693,-1.37779545052485,127,-1.30304925351042,0.420904394090782,0,10635,-1.50772688505174,0.371373049991445,-1.58348368374463,0.30508527562095
"307",6909,307,"legal = good, illegal = out of control, border agents wrongly jailed, fences, desperation,",0.7,1.69095915543478,306,0,0,0.66667,"legal = good, illegal = out of control, border agents wrongly jailed, fences, desperation,",0.4264125661,0.3426777429,0.230909691,1,1,1,0,184,0,1,0,2,0,1,1,0.567366482913891,-0.154411356475425,0.120042765271154,177,0.324899742589638,0.282702277187827,1,10636,0.238897204488214,0.300128010618653,0.263878846781318,0.220409824471761
"308",6910,308,"people getting more benefits and paying no taxes,when people who lived here all there lives get no breaks, immigrants come to this country working for less money",0.6,1.02289488294774,307,0,1,0,"people getting more benefits and paying no taxes,when people who lived here all there lives get no breaks, immigrants come to this country working for less money",0.1281006143,0.1763354775,0.6955639082,3,2,1,1,139,0,0,1,2,0,0,0,0.34005891715192,0.473025767944234,0.381792788034392,231,1.02179100455099,0.3823524157107,1.5,10637,0.681082993203504,0.338856166622765,0.814899427967971,0.249037912568936
"309",6911,309,"send them back",0.3,-1.08284965810603,308,0,0,0.66667,"send them back",0.2831746471,0.1132469706,0.6035783824,3,1,1,1,335,0,0,0,0,0,0,0,-0.366549651997378,0.162102742634456,-0.041614129008516,248,-1.51326392432576,0.401865261481255,0,10638,-1.54013003272949,0.425309309024547,-1.60437241577573,0.302804661771073
"310",6912,310,"people becoming violent toward immigrants",0.15,-3.49747732143105,309,0,1,0,"people becoming violent toward immigrants",0.3315700539,0.1708004692,0.4976294769,3,1,0,0,288,0,0,0,1,1,2,0,-1.18037516756897,-0.311853285132609,-0.416331181275038,218,-0.167633950254524,0.297697113840781,0.5,10639,-0.671582953273195,0.321486635593325,-0.440254981814895,0.224602502843341
"311",6913,311,"illegal immigrants. mexico",0.315789473684211,-1.6582521978047,310,0,0,0.833,"illegal immigrants
mexico",0.7393452759,0.1003266057,0.1603281184,1,1,0,0,257,0,0,0,0,0,0,0,-0.562312429760774,-0.485471008423978,-0.61438637596736,92,-0.461592530972131,0.289796521040108,0,10640,-0.572982293911726,0.316716834360039,-0.533176529550701,0.235506785920884
"312",6914,312,"if there were not jobs available then they would not come",0.3,-2.85023244326311,311,0,0,1,"if there were not jobs available then they would not come",0.3072341409,0.3351770724,0.3575887868,3,2,0,0,267,0,0,0,0,0,0,0,-0.962623757399337,-0.758247163178357,-0.897340600502079,74,-1.22700016795328,0.34632802067949,0,10641,-0.81639208660267,0.337048415922216,-1.06885902680389,0.25195219043202
"313",6915,313,"our immigration system doesn't work. beauacrats are sitting on their duffs and letting undocummented aliens, often subversive ones, flood our country. i don't see any efforts to repair the situation.",0.65,1.05290320916181,312,0,1,1,"our immigration system doesn't work. beauacrats are sitting on their duffs and letting undocummented aliens, often subversive ones, flood our country. i don't see any efforts to repair the situation.",0.6220338762,0.211528276,0.1664378478,1,1,0,1,198,0,0,1,1,0,0,0,0.353848378915754,0.879935951151227,0.708007652377341,213,-0.164905135869598,0.304204342322046,1,10642,0.570835741660481,0.30162713158219,0.256317756847874,0.220038674243849
"314",6916,314,"the people who are having problems with immigration are immigratens them selves. we need the immigrents for a work force for aboration has killed the workforce.",0.2,-2.70699051706276,313,0,1,1,"the people who are having problems with immigration are immigratens them selves. we need the immigrents for a work force for aboration has killed the workforce.",0.6578993361,0.1488457755,0.1932548885,1,1,0,0,60,1,0,0,1,0,2,0,-0.911968424822413,-0.491715074971612,-0.743709610166658,292,-0.909063165849104,0.359423349056905,0.5,10643,-0.214536384198346,0.334050484073117,-0.647482132223366,0.251038404837816
"315",6917,315,"i think we spend to much money on taking care of people that are no payin g taxes.",0.5,-0.251214072947918,314,0,0,0.333,"i think we spend to much money on taking care of people that are no payin g taxes.",0.1843020966,0.3075067459,0.5081911575,3,2,1,1,155,0,0,0,1,0,0,0,-0.0847769574271125,-0.0394162965447769,-0.0321862069432911,148,-0.105652309063625,0.274716992205194,0.5,10644,-0.314409630478258,0.304228387706512,-0.169970257580236,0.223057693365861
"316",6918,316,"1,difficult for worker immigrants. 2,process takes too long. 3,high fees from government and hiring lawyer. 4,too much paper work 5,immigration laws favor certain countries.",0.35,-2.40503552788834,315,0,0,0.333,"1,difficult for worker immigrants.
2,process takes too long.
3,high fees from government and hiring lawyer.
4,too much paper work
5,immigration laws favor certain countries.",0.7580747206,0.078216855,0.1637084244,1,1,0,0,123,0,0,0,2,2,2,0,-0.817991019162432,-0.455181891451581,-0.623932889940568,2,0.458094274367915,0.313967549891093,1,10645,0.68958044943424,0.326738601660265,0.613205620336603,0.238429647556399
"317",6919,317,"more than one side: being over-run, drugs, lower-end jobs not being filled, families tramatized, people wanting a better life",0.65,0.34514441098707,316,0,1,0.833,"more than one side: being over-run, drugs, lower-end jobs not being filled, families tramatized, people wanting a better life",0.496722312,0.300546938,0.2027307499,1,1,0,0,27,0,0,1,2,2,2,0,0.11771737911812,0.596715216514636,0.386567515689491,202,0.921891318237931,0.297631955451416,1.5,10646,1.39820627852728,0.386244171167179,1.18707466844364,0.248756056581089
"318",6920,318,"there's no problem with immigration, it's illegal immigration that's a problem",0.2,-2.48826420053854,317,0,0,0.833,"there's no problem with immigration, it's illegal immigration that's a problem",0.7885989367,0.0783476909,0.1330533724,1,1,0,0,186,0,0,0,0,0,0,1,-0.842945616581395,-0.912081508087957,-0.904378543414585,294,-0.758253919151324,0.307968481795023,0,10647,-0.581984574797423,0.376754906943498,-0.704960616075399,0.24241023457228
"319",6921,319,"very little",0.1,-3.52458099621613,318,0,1,0,"very little",0.4874629778,0.2557209335,0.2568160887,1,1,0,0,48,0,0,0,0,0,0,0,-1.18963230535054,-1.19686809523844,-1.34150697668584,309,-2.17085377168258,0.523745129470316,0,10648,-1.6689806874046,0.442473826016303,-2.1363606417363,0.425852344760363
"320",6922,320,"i worry about the state of the economy and the strain the immigrants are putting on it. using systems that were put in place by tax payers, who will likely never be able to use them because the government is giving aid to people who have never paid into them.",0.75,3.09950745944514,319,0,1,0.833,"i worry about the state of the economy and the strain the immigrants are putting on it. using systems that were put in place by tax payers, who will likely never be able to use them because the government is giving aid to people who have never paid into them.",0.2670452685,0.4972559907,0.2356987408,2,2,0,1,171,0,0,1,1,0,0,0,1.04690175806489,0.969556620952933,1.09044506976579,156,0.925753842548823,0.314152729089154,1,10649,0.540779755019168,0.31890680367662,0.79177244159419,0.235074557233955
"321",6923,321,"excess population. jobs. gangs. education system. j",0.65,1.27407196354294,320,0,1,0,"excess population
jobs
gangs
education system
j",0.0934985047,0.8108763181,0.0956251771,2,2,0,0,354,0,0,2,2,0,0,0,0.43070102239458,0.679141927518239,0.612252566145776,48,0.765515378938887,0.315188807180334,2,10650,0.96282871211054,0.374227084350394,0.855131399849354,0.257555511307097
